case,frame,event_score,contact_score,pre_strength,post_strength,causal_weight,causal_event_score
Cosmos3_seed101_0022,158,38.51356480178003,65.9663039918063,31.1949259749765,10.2592220438015,0.0,0.0
Cosmos3_seed101_0023,33,0.0254039220388646,34.021016968914545,0.7342721433731922,0.4237016131990439,0.0,0.0
Cosmos3_seed101_0023,52,0.0087441973925641,25.00281782381511,0.4558639587604094,0.38334248753585587,0.0,0.0
Cosmos3_seed101_0023,95,0.0013202200530901,7.378758423572511,0.9391863723226402,0.5321233991074015,0.0,0.0
Cosmos3_seed101_0023,117,0.0068099880689827,44.03963915586734,0.6291162349043419,9.697542807409677,0.935126222446407,0.006368198417852894
Cosmos3_seed101_0023,126,0.6486470683685768,63.351316377941934,2.8203146576811804,30.81892281593261,0.9084875654309648,0.5892877959661008
Cosmos3_seed101_0023,129,0.4773989739457581,59.06930009317557,9.697542807409677,30.81892281593261,0.6853380351633741,0.3271796747929967
Cosmos3_seed101_0023,141,0.0646113982071358,49.99999999999999,30.81892281593261,39.054204282018326,0.21086798764653045,0.01362447551896737
Cosmos3_seed101_0023,153,1.1061066072413752,61.11813127645389,39.054204282018326,13.98124012619658,0.0,0.0
Cosmos3_seed101_0023,158,1.6154021134729093,78.07716237196162,27.792484888143807,13.98124012619658,0.0,0.0
Cosmos3_seed101_0023,165,0.4422016758528507,68.8036116945333,13.98124012619658,10.496884932873229,0.0,0.0
Cosmos3_seed101_0023,177,0.1756302065641537,63.37671037750354,12.845347536145038,2.836122297908258,0.0,0.0
Cosmos3_seed101_0025,29,0.0012522652117364,0.8886298706476168,0.20432426798857423,0.22085681559223752,0.0,0.0
Cosmos3_seed101_0025,61,0.0075973399231188,40.90104452335958,0.18465602524847877,0.7141588726648748,0.0,0.0
Cosmos3_seed101_0025,67,0.0503194060674648,49.15639365165861,0.18465602524847877,0.7141588726648748,0.0,0.0
Cosmos3_seed101_0025,90,0.4422016758528507,50.61854602183108,0.22382846697848421,0.3822796886777737,0.0,0.0
Cosmos3_seed101_0025,103,8.306510661445541,74.95577373450824,0.3822796886777737,0.7453799041655078,0.0,0.0
Cosmos3_seed101_0025,115,0.7870393740224573,51.45042980520714,0.7453799041655078,1.940870123093081,0.6159558049264894,0.484781471134843
Cosmos3_seed101_0025,153,0.2136088335662172,49.91654122962824,0.33189224635917525,1.686023137121307,0.8031508352098633,0.17156011308691205
Cosmos3_seed101_0025,158,6.394662220954691,68.78928824938362,1.3177971913218551,1.686023137121307,0.2183991059744031,1.3965885120647954
Cosmos3_seed101_0025,170,0.6838615964724927,50.94175081882175,1.686023137121307,3.3874565509965096,0.5022746087694264,0.34348631582065664
Cosmos3_seed101_0029,33,0.1779983679120328,13.459943667930666,0.6658523512244877,0.2884620324936088,0.0,0.0
Cosmos3_seed101_0029,64,0.0185114557686311,16.0019063554548,0.22588207952112413,0.30854236572448335,0.0,0.0
Cosmos3_seed101_0029,73,0.0414692482197741,38.85085416462395,0.30854236572448335,0.4487336641419968,0.0,0.0
Cosmos3_seed101_0029,95,0.2762188422980268,49.67989135118792,0.32329560574855365,0.2634487154314222,0.0,0.0
Cosmos3_seed101_0029,104,0.4553929642315216,49.70871115674839,0.32329560574855365,0.278475239901878,0.0,0.0
Cosmos3_seed101_0029,118,4.255915318393321,57.356616265916806,0.278475239901878,0.6588371609240634,0.0,0.0
Cosmos3_seed101_0029,128,69.0314270370882,94.02582660126536,0.5266822321737122,1.5660734714926368,0.6636925139458959,45.81564135151776
Cosmos3_seed101_0029,130,79.20742406767062,95.1987955580608,0.5266822321737122,1.1878142391038762,0.5565954550510712,44.086492242368294
Cosmos3_seed101_0029,142,19.53385800424592,54.7637383001956,1.5660734714926368,0.407637464554883,0.0,0.0
Cosmos3_seed101_0029,154,0.7483580273215935,49.72166505868187,0.407637464554883,0.32339868882613537,0.0,0.0
Cosmos3_seed101_0029,160,0.2762188422980268,48.6093863840971,0.32339868882613537,0.3064665925866214,0.0,0.0
Cosmos3_seed101_0034,31,0.0009216319537009,0.7134362601133047,0.36818794291611384,0.4299293373414906,0.0,0.0
Cosmos3_seed101_0034,57,0.002794905376123,16.000128733906184,0.27174175354988894,0.1576609459124447,0.0,0.0
Cosmos3_seed101_0034,78,0.0136556743258551,28.111208746830364,0.4574478467065964,0.320290574914775,0.0,0.0
Cosmos3_seed101_0034,100,0.009572061303823,48.12237963369109,0.44765399523607474,0.3216537738279936,0.0,0.0
Cosmos3_seed101_0034,113,0.0550834038708705,49.81720058361654,0.3216537738279936,0.3405524383855101,0.0,0.0
Cosmos3_seed101_0034,139,0.6709860672777721,58.59324836837697,16.67612008701245,17.80052104725555,0.06316674423507725,0.042384005297035364
Cosmos3_seed101_0034,154,0.2255146588267945,49.05824918117826,18.61210193101413,8.44323007431604,0.0,0.0
Cosmos3_seed101_0034,159,7.582335675583208,57.31010554080713,18.61210193101413,6.571364409310868,0.0,0.0
Cosmos3_seed101_0034,166,1.010491838694726,68.81477093719349,10.987450657396007,1.6058032587320716,0.0,0.0
Cosmos3_seed101_0034,178,0.0418839148579225,46.21394867489567,1.6856123567437777,1.4979792010142314,0.0,0.0
Cosmos3_seed101_0040,33,0.0014074755745124,1.8790087127911963,0.30497646772675,0.32170086650409996,0.0,0.0
Cosmos3_seed101_0040,51,0.0707284641359532,49.74555196321855,0.32170086650409996,0.32722087338649997,0.0,0.0
Cosmos3_seed101_0040,76,0.7507698938340338,50.50978983382761,0.2021423824268,0.3366102444397,0.0,0.0
Cosmos3_seed101_0040,95,4.031474862952374,51.84428668862938,0.3366102444397,0.35490231927899996,0.0,0.0
Cosmos3_seed101_0040,96,0.6709860672777721,50.0626144693458,0.3366102444397,0.35490231927899996,0.0,0.0
Cosmos3_seed101_0040,139,0.0612004741113229,49.48011529784017,0.462150587626,0.284541218684717,0.0,0.0
Cosmos3_seed101_0040,153,1.7263692265396016,52.35920652631892,0.284541218684717,0.3587976072325,0.0,0.0
Cosmos3_seed101_0040,161,11.350433822458124,71.86847691523359,0.3587976072325,0.35458413904715,0.0,0.0
Cosmos3_seed101_0040,173,21.414942966733506,74.98737304154425,0.35458413904715,0.3383989528348,0.0,0.0
Cosmos3_seed101_0042,33,0.000682969267643,0.0102801840137478,0.3528111907174741,0.2306581368223219,0.0,0.0
Cosmos3_seed101_0042,64,4.221607435361436,61.09723642130503,0.2429591041276307,0.3258189776386158,0.0,0.0
Cosmos3_seed101_0042,66,2.6060052532212907,57.29523896805625,0.22249594182527416,0.3258189776386158,0.0,0.0
Cosmos3_seed101_0042,85,11.317133241417924,74.98372399926879,0.47513466834993157,0.43930210354680127,0.0,0.0
Cosmos3_seed101_0042,109,19.18862681741401,83.9863655586056,0.3313456389684008,0.9194542596789658,0.0,0.0
Cosmos3_seed101_0042,123,24.89084369821776,65.98330740982298,0.9194542596789658,0.9770716897198827,0.0,0.0
Cosmos3_seed101_0042,127,0.4070013602998053,49.2057900337005,0.9194542596789658,0.9770716897198827,0.0,0.0
Cosmos3_seed101_0042,135,0.0011010267089618,0.4330254044576359,0.9770716897198827,0.6127280547258129,0.0,0.0
Cosmos3_seed101_0042,147,0.0064798295985821,4.798731979693905,0.6127280547258129,0.3550230873912992,0.0,0.0
Cosmos3_seed101_0042,158,1.7263692265396016,50.90248893868906,0.3550230873912992,0.3078324415536528,0.0,0.0
Cosmos3_seed102_0014,3,9.713927262274412e-05,0.0048168365650393,0.4715001069093,0.50788926221565,0.0,0.0
Cosmos3_seed102_0014,56,0.0002445826068967,0.0048241366096861,0.5256872678433,0.5301562211459,0.0,0.0
Cosmos3_seed102_0014,95,0.0006798759508218,0.1592736901027162,1.18715420986665,0.76544700921,0.0,0.0
Cosmos3_seed102_0014,106,0.003940166115128,4.796012497165038,0.76544700921,1.0348649930229998,0.2603411900387011,0.0010257875353625893
Cosmos3_seed102_0014,118,0.013752528567065,48.84877936670032,1.0348649930229998,0.91968427769465,0.0,0.0
Cosmos3_seed102_0014,126,0.0768455548855612,49.4614073879528,1.0348649930229998,0.91968427769465,0.0,0.0
Cosmos3_seed102_0014,130,0.1756302065641537,50.0,0.91968427769465,0.6999305991334499,0.0,0.0
Cosmos3_seed102_0014,145,4.255915318393321,53.77095232741721,0.7135541719488,0.6660182953239,0.0,0.0
Cosmos3_seed102_0014,166,7.1521097008911125,63.37671037750354,1.4511024333159999,4.6110511976711495,0.6852989977537245,4.90133360984537
Cosmos3_seed102_0014,178,14.9862158756494,86.54005633206934,3.5765220874912,24.5551185506522,0.854347187120536,12.803431378942186
Cosmos3_seed102_0015,22,0.0005177813001094,0.0968948095881377,0.48541653762225057,0.35458383276564315,0.0,0.0
Cosmos3_seed102_0015,49,0.0001904811214697,0.0168798867171363,0.39426350463913035,0.31167617185936886,0.0,0.0
Cosmos3_seed102_0015,95,0.0004032484964295,0.0277609563192685,0.39594538649583433,0.3768005453660371,0.0,0.0
Cosmos3_seed102_0015,121,0.0011833986730196,1.464810788153831,0.5756004204016774,0.6084534190555059,0.0,0.0
Cosmos3_seed102_0015,138,39.52572902164562,74.9731691886656,0.7271106895546849,0.5368830950430805,0.0,0.0
Cosmos3_seed102_0015,150,2.897231664183832,54.78082448140557,0.6940497797933654,0.6950651720748451,0.0,0.0
Cosmos3_seed102_0015,154,3.152540332419858,54.78082448140557,0.6950651720748451,0.6183988374337865,0.0,0.0
Cosmos3_seed102_0015,163,7.953899356313713,59.0928746734436,0.6950651720748451,3.1407580255091485,0.778695090029367,6.193662375349231
Cosmos3_seed102_0015,175,4.625011745072874,55.943107121029314,3.0057617279604214,8.868607344648968,0.6610784973162668,3.0574958145028606
Cosmos3_seed102_0015,187,9.973896517669663,68.88597526639752,7.430668406057697,0.0,0.0,0.0
Cosmos3_seed102_0019,25,0.1300676475907307,49.54115700984613,0.48543277179988964,0.3261917988652457,0.0,0.0
Cosmos3_seed102_0019,34,0.2503238176280951,49.9216571877852,0.3261917988652457,0.35769642529670415,0.0,0.0
Cosmos3_seed102_0019,37,0.5298901087410189,50.029577644379366,0.3261917988652457,0.35769642529670415,0.0,0.0
Cosmos3_seed102_0019,58,9.095954672737442,51.15122063329968,1.0349191818737091,0.29419712660523706,0.0,0.0
Cosmos3_seed102_0019,65,1.648386520457907,51.14956523080514,1.0349191818737091,0.3180514544742096,0.0,0.0
Cosmos3_seed102_0019,70,28.76379731246848,71.88049317522113,0.22298767581013434,0.17056741227213007,0.0,0.0
Cosmos3_seed102_0019,82,8.901917739235024,53.79147602943163,0.3180514544742096,0.3672245024552739,0.0,0.0
Cosmos3_seed102_0019,94,10.360808901986903,53.79147602943163,0.3672245024552739,2.8479453510193795,0.8710563380986818,9.024848261904935
Cosmos3_seed102_0019,96,3.6783755449957822,51.15370398032761,0.4657653722559663,4.27351655213648,0.8910112160386711,3.2774738673936015
Cosmos3_seed102_0019,127,2.75869520583144,50.65451583999637,9.44245673757639,7.7986970698792595,0.0,0.0
Cosmos3_seed102_0019,158,0.8031728072122468,50.42236715704325,3.161242222499347,4.257926464810589,0.2575629831503036,0.20686758421079
Cosmos3_seed102_0022,3,0.0001483468381623,0.0017720147789861,0.5317733068550228,0.2780572228411334,0.0,0.0
Cosmos3_seed102_0022,60,0.0002056438874499,0.0355272350610862,0.32680481821937907,0.5053499542978818,0.0,0.0
Cosmos3_seed102_0022,74,0.0001601556031639,0.0130773759618588,0.5053499542978818,0.4787858482272421,0.0,0.0
Cosmos3_seed102_0022,103,0.0002251132439076,0.0029259867146864,0.2891750071857121,0.48699413654392854,0.0,0.0
Cosmos3_seed102_0022,139,0.0004765646649255,0.2627443882851116,0.7002837903983945,0.6430777951326896,0.0,0.0
Cosmos3_seed102_0022,154,0.0018480943807762,3.798271808476768,0.6430777951326896,14.766746178754438,0.9564509481406327,0.001767611622746772
Cosmos3_seed102_0022,166,0.3704255956342378,49.519807693836746,14.766746178754438,16.141344768182122,0.0851601033971654,0.03154548202516827
Cosmos3_seed102_0022,178,0.6551218700999727,50.813194116226576,16.141344768182122,19.098749425270153,0.1548480788577181,0.10144436300265632
Cosmos3_seed102_0025,31,0.0021358147486918,9.107700383265357,0.5007922715177385,0.5428328505060807,0.0,0.0
Cosmos3_seed102_0025,47,0.0260195613930508,49.11300239442943,0.5815872377750064,0.8118312482285206,0.0,0.0
Cosmos3_seed102_0025,79,0.0371199236294205,49.66686549425137,0.9869330864974339,0.8571621247788057,0.0,0.0
Cosmos3_seed102_0025,91,0.0785825976364886,49.83117304219845,0.8571621247788057,1.2184540660016219,0.29651666919903014,0.023301050108179178
Cosmos3_seed102_0025,100,1.5301842925624636,55.9538456115895,1.2184540660016219,3.514359065859818,0.6532926649874017,0.9996581744099937
Cosmos3_seed102_0025,107,5.380463069088333,61.135955136625775,0.8674972870294447,17.778709330998286,0.9512058344124616,5.117927863157602
Cosmos3_seed102_0025,119,1.269744868898502,51.430573568907455,17.778709330998286,7.256022171281798,0.0,0.0
Cosmos3_seed102_0025,130,2.6621481789128487,50.8436063483414,7.880953523874298,8.792589752015106,0.10368233408500349,0.2760177368698256
Cosmos3_seed102_0025,132,0.9571452008758128,51.019699122058206,7.256022171281798,10.654861248118438,0.31899421284691504,0.3053237799335823
Cosmos3_seed102_0025,144,18.498285700377256,81.09221918963782,9.470650731086,4.38138119988165,0.0,0.0
Cosmos3_seed102_0025,160,2.4662317290354085,57.37021862829632,4.38138119988165,4.672756333674391,0.06235615833270294,0.1537847361808677
Cosmos3_seed102_0027,20,0.5847122208474782,53.7831316563336,0.81399706443705,0.3692759047904,0.0,0.0
Cosmos3_seed102_0027,32,19.53385800424592,74.99132116990828,0.3900477637114,0.5010344698617,0.0,0.0
Cosmos3_seed102_0027,34,6.387987564791733,59.09754537364953,0.25161519390140724,0.42011265885035,0.0,0.0
Cosmos3_seed102_0027,44,1.3445775442215715,54.77556076961251,0.5010344698617,0.3280844366411,0.0,0.0
Cosmos3_seed102_0027,56,0.7507698938340338,51.11904913395748,0.3280844366411,0.46488234510114995,0.0,0.0
Cosmos3_seed102_0027,65,0.3546750219864717,50.86691731112587,0.36153108184274996,0.38347282784575,0.0,0.0
Cosmos3_seed102_0027,68,0.9571452008758128,52.99506453155575,0.46488234510114995,0.5348904311071,0.0,0.0
Cosmos3_seed102_0027,80,7.197061604929552,74.96555205649777,0.5348904311071,0.5433965639425999,0.0,0.0
Cosmos3_seed102_0027,96,0.5325849061035756,61.12560228930144,0.5433965639425999,0.6652899056135999,0.0,0.0
Cosmos3_seed102_0027,127,0.3973747273619233,52.33249952232482,1.20414165112055,0.66741769753945,0.0,0.0
Cosmos3_seed102_0027,158,0.3230398231548818,58.89379668071676,0.6409779090368,0.53166572016875,0.0,0.0
Cosmos3_seed102_0029,33,0.0075973399231188,5.971061531190543,0.5169780668143632,0.52251411913925,0.0,0.0
Cosmos3_seed102_0029,64,0.0185114557686311,9.111113119502551,0.3572235454775018,0.4618457181406083,0.0,0.0
Cosmos3_seed102_0029,92,0.3169753146033682,49.92501433616196,0.34738878707914334,0.6931786236483308,0.0,0.0
Cosmos3_seed102_0029,99,0.4070013602998053,49.45480254837556,0.4783656829523642,5.347339874232969,0.9105413730558913,0.3705915774430003
Cosmos3_seed102_0029,111,20.475462928800894,57.36807729268114,5.169151597908338,7.3433913975964025,0.29608115405638386,6.062398693798074
Cosmos3_seed102_0029,136,17.650677281322146,61.13142198522957,1.4201357821726226,1.8487817747912303,0.23185321191681027,4.092366220181612
Cosmos3_seed102_0029,150,4.657627908845623,59.09675048678942,1.8487817747912303,1.0177715593340455,0.0,0.0
Cosmos3_seed102_0029,176,11.350433822458124,57.33911991172902,8.94470923456247,5.76801323911842,0.0,0.0
Cosmos3_seed102_0029,188,0.4070013602998053,45.24631276786846,6.058875694457349,0.0,0.0,0.0
Cosmos3_seed102_0036,21,0.0016633742241753,11.153404139983564,0.4835169920336524,0.5012886618565188,0.0,0.0
Cosmos3_seed102_0036,63,0.2955159408232448,50.33601534229495,0.4851785398320881,0.4058305097008265,0.0,0.0
Cosmos3_seed102_0036,67,11.350433822458124,74.98737304154425,0.4851785398320881,0.4058305097008265,0.0,0.0
Cosmos3_seed102_0036,79,0.2503238176280951,50.04519668565549,0.4058305097008265,1.017704748219084,0.6012296194834473,0.15050209362018346
Cosmos3_seed102_0036,91,4.625011745072874,53.75339019454412,1.017704748219084,4.549895446020772,0.7763234869255855,3.590505245006761
Cosmos3_seed102_0036,96,4.058378477641017,55.9538456115895,3.076869447019872,11.893346162006283,0.7412948883259581,3.0084552203673693
Cosmos3_seed102_0036,103,3.542841406808402,55.943107121029314,3.5201253792088294,17.16871164931405,0.7949685770772748,2.8164475919809258
Cosmos3_seed102_0036,115,0.9571452008758128,53.55482155760984,17.16871164931405,14.496368537868351,0.0,0.0
Cosmos3_seed102_0036,127,0.3718032126364961,49.551644751557504,14.496368537868351,11.445713290575224,0.0,0.0
Cosmos3_seed102_0036,158,2.3138401033127263,61.09623121639063,15.844843242810892,14.674878714474318,0.0,0.0
Cosmos3_seed102_0042,29,0.0080994610284377,40.89798960970973,0.3269969173747039,0.21252965214295205,0.0,0.0
Cosmos3_seed102_0042,47,0.1295606447493889,49.54115700984613,0.2726372999371547,0.2721586570332,0.0,0.0
Cosmos3_seed102_0042,64,4.748247480496891,53.77524013789768,0.6899676084622464,0.37311175167918337,0.0,0.0
Cosmos3_seed102_0042,81,3.1316632089254406,51.86276244150331,0.24179283830239184,0.4281886098971167,0.0,0.0
Cosmos3_seed102_0042,93,5.695239355912678,54.7637383001956,0.4281886098971167,0.6324963844406085,0.0,0.0
Cosmos3_seed102_0042,95,4.748247480496891,54.76946387180944,0.4281886098971167,0.8578169843311816,0.0,0.0
Cosmos3_seed102_0042,105,5.060452046827049,52.97679244987407,0.5641992558224336,0.6373289070790428,0.0,0.0
Cosmos3_seed102_0042,142,0.0018072344253566,3.797249076625201,0.5684023187716398,0.2727934564259787,0.0,0.0
Cosmos3_seed102_0042,165,0.0550834038708705,28.14624012309568,0.18803855721767745,0.3444357522476655,0.0,0.0
Cosmos3_seed103_0003,19,0.0012647861698942,7.379874597753118,0.4065099946192455,0.538922883869788,0.0,0.0
Cosmos3_seed103_0003,38,0.009572061303823,21.898214528795364,0.6687399283253125,0.7881188856554822,0.0,0.0
Cosmos3_seed103_0003,64,0.2151238877937631,49.49021016617239,0.5481991205267485,2.4832617146574996,0.7792423097046144,0.16763363519704827
Cosmos3_seed103_0003,75,1.5409679113122383,51.1131198080798,0.7401095599817111,24.115752000140375,0.9693101189638456,1.4936757894335344
Cosmos3_seed103_0003,89,45.43760829025813,90.88507303845743,24.115752000140375,83.69684463631306,0.711867847528419,32.345572410425504
Cosmos3_seed103_0003,91,24.874602983424392,59.10201039029026,30.16650176499766,83.69684463631306,0.6395742050243374,15.909154428419667
Cosmos3_seed103_0003,106,76.91867903338876,98.83507029123108,83.69684463631306,30.994538498655608,0.0,0.0
Cosmos3_seed103_0003,121,0.1065259146169397,44.05953905943028,30.994538498655608,21.48328749567811,0.0,0.0
Cosmos3_seed103_0003,134,44.12759925625637,81.03484140432704,21.48328749567811,0.0,0.0,0.0
Cosmos3_seed103_0004,24,0.0082825836753807,31.101488748950874,0.34912396872743706,0.5135100630874357,0.0,0.0
Cosmos3_seed103_0004,47,0.3718032126364961,51.04633150281593,0.5817606624346237,2.735870271758503,0.7873580964565647,0.29274226975790696
Cosmos3_seed103_0004,49,0.4773989739457581,51.8341549994966,0.5817606624346237,2.735870271758503,0.7873580964565647,0.37588394737624925
Cosmos3_seed103_0004,63,0.8031728072122468,50.31534350548717,2.735870271758503,14.675380125251015,0.8135741460590135,0.6534406307655244
Cosmos3_seed103_0004,70,1.3445775442215715,51.10546894019245,2.0423996662739645,38.4804313248557,0.9469236805317534,1.2732123169346368
Cosmos3_seed103_0004,75,1.5359650253469244,50.31534350548717,13.75204468764013,48.733349425485876,0.7178103937085786,1.1025316595668826
Cosmos3_seed103_0004,87,29.78325916697372,57.35673233486672,44.62425307792441,55.0865498600444,0.18992470591643548,5.6565767385204655
Cosmos3_seed103_0004,92,0.0717200326330407,21.9060762319394,50.976623277566226,55.0865498600444,0.07460853135511401,0.005350926303492018
Cosmos3_seed103_0004,99,0.2762188422980268,47.69549606482059,55.0865498600444,26.104921841934534,0.0,0.0
Cosmos3_seed103_0004,111,50.0,65.98330740982298,26.104921841934534,12.491051208973198,0.0,0.0
Cosmos3_seed103_0004,114,5.346835366969258,52.96897559096232,26.104921841934534,10.392689630520172,0.0,0.0
Cosmos3_seed103_0011,22,0.0435002525490388,46.20990344215626,0.6388743719763048,0.719896887961177,0.0,0.0
Cosmos3_seed103_0011,35,18.498285700377256,86.51247301312914,0.719896887961177,0.6619738018676868,0.0,0.0
Cosmos3_seed103_0011,47,3.190066961000043,51.8341549994966,0.6619738018676868,1.104781394416409,0.4008101465019977,1.2786112059896098
Cosmos3_seed103_0011,51,2.517788850975641,53.77095232741721,1.104781394416409,4.507109920703398,0.7548803082566062,1.9006292239495384
Cosmos3_seed103_0011,59,0.5225837397709935,51.06696224331433,1.104781394416409,6.196582989398109,0.8217111920704351,0.4294129077638491
Cosmos3_seed103_0011,71,0.166358935737841,49.82225622131839,4.507109920703398,30.80692295928755,0.8536981467879897,0.14202031514101712
Cosmos3_seed103_0011,76,0.1675394187173699,49.18680588377343,14.57493526033841,44.490426300128824,0.6724028859148916,0.11265398865006293
